201,275,205,126,7.34913873672485,18.2978115081787,-2.69809484481812,0.642490327358246,90.0578460693359,90.4248352050781,90.5417404174805,90.1948318481445
201,275,205,126,7.33983325958252,18.3327922821045,-2.72105360031128,0.638524651527405,90.1615219116211,90.5335006713867,90.6556777954102,90.3040008544922
201,275,205,126,7.37069749832153,18.3698711395264,-2.75217771530151,0.63432103395462,90.2844390869141,90.6514282226562,90.7702789306641,90.4142379760742
201,275,205,126,7.3715934753418,18.3949012756348,-2.74070405960083,0.630769789218903,90.3819274902344,90.7504196166992,90.8690032958984,90.5118179321289
201,275,205,126,7.38000297546387,18.4369125366211,-2.75057888031006,0.61948162317276,90.4906234741211,90.8637542724609,90.972282409668,90.6191177368164
201,275,205,126,7.39869785308838,18.4994125366211,-2.78275299072266,0.617193520069122,90.5728759765625,90.9426193237305,91.0560989379883,90.6996994018555
201,275,205,126,7.41536092758179,18.5190944671631,-2.81143069267273,0.621158003807068,90.6419448852539,91.0117034912109,91.1289901733398,90.7721328735352
201,275,205,126,7.40476083755493,18.4888095855713,-2.81316900253296,0.628136575222015,90.6888122558594,91.0537567138672,91.1744537353516,90.8212356567383
201,275,205,126,7.42305946350098,18.5106811523438,-2.80513763427734,0.605940401554108,90.7377548217773,91.1060180664062,91.2258834838867,90.8735809326172
201,275,205,126,7.40826559066772,18.5362739562988,-2.81132841110229,0.600963830947876,90.7822418212891,91.147216796875,91.2647399902344,90.9127426147461
201,275,205,126,7.44324207305908,18.5667533874512,-2.79766345024109,0.579257488250732,90.8283157348633,91.1968154907227,91.3099517822266,90.9593811035156
201,275,205,126,7.41508626937866,18.5638236999512,-2.79563283920288,0.589715778827667,90.8722534179688,91.2359466552734,91.348747253418,91.0023422241211
201,275,205,126,7.37650108337402,18.584400177002,-2.81125807762146,0.58983850479126,90.9170761108398,91.2824630737305,91.3991165161133,91.0508651733398
201,275,205,126,7.47068357467651,18.6360416412354,-2.77812147140503,0.604390680789948,90.9733047485352,91.339111328125,91.450569152832,91.0988235473633
201,275,205,126,7.46956157684326,18.5992660522461,-2.77703547477722,0.623256862163544,91.0150375366211,91.3845672607422,91.4923477172852,91.1437301635742
201,275,205,126,7.53317213058472,18.6395530700684,-2.76772427558899,0.627965688705444,91.0637741088867,91.435791015625,91.5403137207031,91.1886215209961
201,275,205,126,7.52663898468018,18.6490917205811,-2.78078365325928,0.624783515930176,91.0953216552734,91.4691543579102,91.5779800415039,91.2227020263672
201,275,205,126,7.55773591995239,18.6818447113037,-2.79445862770081,0.598688840866089,91.1337203979492,91.5117568969727,91.6128234863281,91.2530288696289
201,275,205,126,7.51503038406372,18.6404666900635,-2.79867601394653,0.604800045490265,91.1638870239258,91.5343627929688,91.6414947509766,91.2842254638672
49,56,231,20,7.51688861846924,18.6214008331299,-2.79547047615051,0.618318617343903,91.1925048828125,91.5614166259766,91.6701202392578,91.3161315917969
49,56,231,20,7.47638988494873,18.5955677032471,-2.78715872764587,0.640114605426788,91.2181625366211,91.5792999267578,91.6933746337891,91.3429718017578
49,56,231,20,7.47060775756836,18.5770416259766,-2.79515361785889,0.651091933250427,91.2346801757812,91.5949401855469,91.7081680297852,91.3589248657227
49,56,231,20,7.43970727920532,18.57834815979,-2.80324053764343,0.652174293994904,91.250373840332,91.6082305908203,91.7251586914062,91.3755722045898
49,56,231,20,7.41279315948486,18.5888290405273,-2.81028389930725,0.667129397392273,91.2635726928711,91.6235809326172,91.7394790649414,91.3896026611328
49,56,231,20,7.46214771270752,18.5894393920898,-2.81267166137695,0.672907888889313,91.2834548950195,91.6418838500977,91.7554397583008,91.4046325683594
49,56,231,20,7.47467279434204,18.5728378295898,-2.79303288459778,0.651336252689362,91.2923431396484,91.6514129638672,91.7650833129883,91.4136352539062
49,56,231,20,7.44565200805664,18.5509815216064,-2.78669619560242,0.647663712501526,91.3043746948242,91.6598663330078,91.776008605957,91.429084777832
49,56,231,20,7.43471097946167,18.590238571167,-2.80289745330811,0.649215221405029,91.3199768066406,91.6747817993164,91.789680480957,91.4433746337891
49,56,231,20,7.4416356086731,18.580078125,-2.816246509552,0.661119878292084,91.333366394043,91.6827774047852,91.8009490966797,91.4589004516602
49,56,231,20,7.42337036132812,18.5666751861572,-2.79858374595642,0.675995528697968,91.3417510986328,91.6900177001953,91.8085174560547,91.4695816040039
49,56,231,20,7.43970680236816,18.5496215820312,-2.78234648704529,0.680205523967743,91.3508911132812,91.6981048583984,91.8164291381836,91.4779663085938
49,56,231,20,7.44090938568115,18.5578136444092,-2.78124332427979,0.679368257522583,91.3585205078125,91.7036590576172,91.8223114013672,91.4904479980469
49,56,231,20,7.4619345664978,18.6002063751221,-2.78022861480713,0.668638586997986,91.3655319213867,91.7183227539062,91.8302383422852,91.4953918457031
49,56,231,20,7.43700218200684,18.5802574157715,-2.79902410507202,0.658702254295349,91.3730239868164,91.7254257202148,91.8360824584961,91.5044555664062
49,56,231,20,7.41343784332275,18.5763607025146,-2.83174395561218,0.679223239421844,91.3811111450195,91.7326431274414,91.8416061401367,91.5135269165039
49,56,231,20,7.44552087783813,18.558177947998,-2.83727312088013,0.683353126049042,91.3860397338867,91.7348098754883,91.8505935668945,91.5193557739258
49,56,231,20,7.44068050384521,18.5380153656006,-2.8318567276001,0.682158887386322,91.3967514038086,91.73779296875,91.8564758300781,91.5240631103516
49,56,231,20,7.44646883010864,18.5558395385742,-2.83720922470093,0.681255519390106,91.4024658203125,91.7448196411133,91.8580551147461,91.5295333862305
49,56,231,20,7.44725036621094,18.5796051025391,-2.83753752708435,0.690789043903351,91.4062957763672,91.7521286010742,91.8644638061523,91.5336380004883
49,56,231,20,7.48495674133301,18.5667572021484,-2.86560535430908,0.684746325016022,91.4057083129883,91.7558059692383,91.8711471557617,91.5398254394531
49,56,231,20,7.45041990280151,18.5545272827148,-2.845370054245,0.693080306053162,91.4037246704102,91.7593078613281,91.8779830932617,91.5447616577148
49,56,231,20,7.48423957824707,18.5667057037354,-2.84039425849915,0.720079064369202,91.4080963134766,91.7650527954102,91.883056640625,91.5480270385742
49,56,231,20,7.4964337348938,18.5731201171875,-2.83589625358582,0.726105988025665,91.4176177978516,91.7711715698242,91.8834609985352,91.5514450073242
49,56,231,20,7.50363636016846,18.6083679199219,-2.82664084434509,0.712767064571381,91.4211578369141,91.7791519165039,91.8867797851562,91.555778503418
49,56,231,20,7.52989482879639,18.6173648834229,-2.79357862472534,0.719612061977386,91.4235229492188,91.7812881469727,91.8918838500977,91.5608596801758
49,56,231,20,7.51033592224121,18.6309146881104,-2.7818489074707,0.726147353649139,91.4227828979492,91.7838363647461,91.895263671875,91.5607070922852
49,56,231,20,7.52411890029907,18.6044120788574,-2.78654861450195,0.733493208885193,91.4261627197266,91.7854919433594,91.8984527587891,91.5671539306641
49,56,231,20,7.52478265762329,18.6039199829102,-2.80536293983459,0.719034314155579,91.4349212646484,91.7903594970703,91.8989028930664,91.5675964355469
49,56,231,20,7.52530717849731,18.590705871582,-2.79886698722839,0.720425426959991,91.4375228881836,91.7920455932617,91.8983917236328,91.571403503418
49,56,231,20,7.53787803649902,18.5991058349609,-2.78904414176941,0.717630505561829,91.4418792724609,91.7939529418945,91.8979339599609,91.5711288452148
49,56,231,20,7.52855491638184,18.5898742675781,-2.79675221443176,0.7282954454422,91.444694519043,91.7946090698242,91.8997421264648,91.5712890625
49,56,231,20,7.55393218994141,18.5794429779053,-2.80246758460999,0.72185206413269,91.4489593505859,91.7954635620117,91.9007263183594,91.5721282958984
49,56,231,20,7.54960966110229,18.5905265808105,-2.8008131980896,0.72970712184906,91.4497222900391,91.7958908081055,91.9019622802734,91.5742874145508
49,56,231,20,7.55584383010864,18.601224899292,-2.79921698570251,0.71994537115097,91.4487075805664,91.7980575561523,91.9066619873047,91.5746231079102
49,56,231,20,7.56390428543091,18.5773086547852,-2.80384945869446,0.720876038074493,91.4493789672852,91.7977294921875,91.9107971191406,91.5763931274414
49,56,231,20,7.55332231521606,18.5812339782715,-2.79604578018188,0.718695163726807,91.4494323730469,91.7986602783203,91.9137191772461,91.5781860351562
49,56,231,20,7.53077030181885,18.5818748474121,-2.80413913726807,0.72594141960144,91.4497985839844,91.797981262207,91.9152603149414,91.5830383300781
49,56,231,20,7.52418899536133,18.5724430084229,-2.78225207328796,0.720001757144928,91.449836730957,91.7989730834961,91.9154968261719,91.5843353271484
49,56,231,20,7.51231002807617,18.573429107666,-2.77851629257202,0.717892169952393,91.4508056640625,91.7992172241211,91.9169464111328,91.5851516723633
49,56,231,20,7.51307487487793,18.5662307739258,-2.78341341018677,0.716129124164581,91.4537658691406,91.7994155883789,91.9157257080078,91.5879898071289
49,56,231,20,7.50259160995483,18.5589179992676,-2.77149891853333,0.719967782497406,91.454216003418,91.8004760742188,91.9161911010742,91.5874633789062
49,56,231,20,7.51022911071777,18.5577945709229,-2.77580332756042,0.722905993461609,91.4568252563477,91.8017425537109,91.9160919189453,91.5875091552734
49,56,231,20,7.49641847610474,18.554723739624,-2.7755298614502,0.721407949924469,91.4560317993164,91.8034973144531,91.9172592163086,91.5883865356445
49,56,231,20,7.49744892120361,18.5537910461426,-2.76900863647461,0.722021460533142,91.4560928344727,91.8045883178711,91.9169311523438,91.5884094238281
54,264,91,217,7.50231599807739,18.5568618774414,-2.76892375946045,0.722583174705505,91.4571380615234,91.8053970336914,91.9168319702148,91.5890274047852
54,264,91,217,7.50534296035767,18.5451679229736,-2.77310514450073,0.731723248958588,91.4593276977539,91.8053894042969,91.9169387817383,91.5896835327148
54,264,91,217,7.50626659393311,18.551721572876,-2.76797413825989,0.72966593503952,91.4597854614258,91.8056182861328,91.9182891845703,91.5889282226562
54,264,91,217,7.49776220321655,18.5289535522461,-2.76975440979004,0.730007469654083,91.4593811035156,91.8052368164062,91.9196472167969,91.5902328491211
54,264,91,217,7.50733470916748,18.5394115447998,-2.77391719818115,0.723981440067291,91.4602203369141,91.8073883056641,91.9203262329102,91.5914993286133
54,264,91,217,7.50360774993896,18.5320720672607,-2.7894983291626,0.733614146709442,91.4603881835938,91.8096008300781,91.9210205078125,91.5909729003906
54,264,91,217,7.49391603469849,18.5443992614746,-2.79516243934631,0.731790244579315,91.460334777832,91.8107604980469,91.9218597412109,91.5913543701172
54,264,91,217,7.48869132995605,18.539514541626,-2.7858943939209,0.73635071516037,91.4604949951172,91.8101806640625,91.9209747314453,91.5936431884766
54,264,91,217,7.48789024353027,18.5390224456787,-2.7814040184021,0.738528728485107,91.4614410400391,91.8104400634766,91.9211654663086,91.5943298339844
54,264,91,217,7.48049211502075,18.5436668395996,-2.77768993377686,0.738646507263184,91.4605178833008,91.8111724853516,91.9221725463867,91.5933685302734
54,264,91,217,7.49806070327759,18.5481185913086,-2.77727818489075,0.744067668914795,91.4612350463867,91.8114929199219,91.9234390258789,91.5934982299805
